gw_site_id	gw_logid	record_date	waterlevel_blsd	reviewed_status_description	source_description	purpose_description	download_date
9582	KLAM0052096	6/1/2018 12:00:00 AM	52.28	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	6/2/2018 12:00:00 AM	52.25	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	6/3/2018 12:00:00 AM	52.23	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	6/4/2018 12:00:00 AM	52.29	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	6/5/2018 12:00:00 AM	52.41	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	6/6/2018 12:00:00 AM	52.39	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	6/7/2018 12:00:00 AM	52.43	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	6/8/2018 12:00:00 AM	52.33	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	6/9/2018 12:00:00 AM	52.12	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	6/10/2018 12:00:00 AM	52.09	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	6/11/2018 12:00:00 AM	52.10	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	6/12/2018 12:00:00 AM	52.08	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	6/13/2018 12:00:00 AM	52.11	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	6/14/2018 12:00:00 AM	52.26	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	6/15/2018 12:00:00 AM	52.21	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	6/16/2018 12:00:00 AM	52.36	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	6/17/2018 12:00:00 AM	52.34	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	6/18/2018 12:00:00 AM	52.27	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	6/19/2018 12:00:00 AM	52.29	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	6/20/2018 12:00:00 AM	52.31	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	6/21/2018 12:00:00 AM	52.37	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	6/22/2018 12:00:00 AM	52.36	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	6/23/2018 12:00:00 AM	52.43	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	6/24/2018 12:00:00 AM	52.59	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	6/25/2018 12:00:00 AM	52.64	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	6/26/2018 12:00:00 AM	52.63	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	6/27/2018 12:00:00 AM	52.68	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	6/28/2018 12:00:00 AM	52.53	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	6/29/2018 12:00:00 AM	52.57	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	6/30/2018 12:00:00 AM	52.70	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	7/1/2018 12:00:00 AM	52.94	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	7/2/2018 12:00:00 AM	52.97	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	7/3/2018 12:00:00 AM	52.95	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	7/4/2018 12:00:00 AM	53.04	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	7/5/2018 12:00:00 AM	53.08	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	7/6/2018 12:00:00 AM	53.05	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	7/7/2018 12:00:00 AM	53.09	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	7/8/2018 12:00:00 AM	53.23	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	7/9/2018 12:00:00 AM	53.28	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	7/10/2018 12:00:00 AM	53.38	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	7/11/2018 12:00:00 AM	53.17	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	7/12/2018 12:00:00 AM	53.22	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	7/13/2018 12:00:00 AM	53.27	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	7/14/2018 12:00:00 AM	53.29	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	7/15/2018 12:00:00 AM	53.30	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	7/16/2018 12:00:00 AM	53.33	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	7/17/2018 12:00:00 AM	53.38	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	7/18/2018 12:00:00 AM	53.43	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	7/19/2018 12:00:00 AM	53.45	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	7/20/2018 12:00:00 AM	53.49	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	7/21/2018 12:00:00 AM	53.53	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	7/22/2018 12:00:00 AM	53.56	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	7/23/2018 12:00:00 AM	53.55	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	7/24/2018 12:00:00 AM	53.60	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	7/25/2018 12:00:00 AM	53.68	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	7/26/2018 12:00:00 AM	53.87	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	7/27/2018 12:00:00 AM	53.87	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	7/28/2018 12:00:00 AM	53.69	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	7/29/2018 12:00:00 AM	53.72	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	7/30/2018 12:00:00 AM	53.90	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	7/31/2018 12:00:00 AM	53.89	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	8/1/2018 12:00:00 AM	53.74	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	8/2/2018 12:00:00 AM	53.76	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	8/3/2018 12:00:00 AM	53.78	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	8/4/2018 12:00:00 AM	53.75	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	8/5/2018 12:00:00 AM	53.79	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	8/6/2018 12:00:00 AM	53.89	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	8/7/2018 12:00:00 AM	53.89	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	8/8/2018 12:00:00 AM	53.88	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	8/9/2018 12:00:00 AM	53.90	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	8/10/2018 12:00:00 AM	53.93	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	8/11/2018 12:00:00 AM	53.96	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	8/12/2018 12:00:00 AM	54.09	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	8/13/2018 12:00:00 AM	53.86	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	8/14/2018 12:00:00 AM	53.84	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	8/15/2018 12:00:00 AM	53.89	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	8/16/2018 12:00:00 AM	53.97	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	8/17/2018 12:00:00 AM	54.02	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	8/18/2018 12:00:00 AM	54.02	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	8/19/2018 12:00:00 AM	54.00	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	8/20/2018 12:00:00 AM	54.03	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	8/21/2018 12:00:00 AM	54.04	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	8/22/2018 12:00:00 AM	54.09	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	8/23/2018 12:00:00 AM	54.08	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	8/24/2018 12:00:00 AM	54.04	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	8/25/2018 12:00:00 AM	54.03	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	8/26/2018 12:00:00 AM	54.03	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	8/27/2018 12:00:00 AM	54.05	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	8/28/2018 12:00:00 AM	54.05	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	8/29/2018 12:00:00 AM	54.05	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	8/30/2018 12:00:00 AM	54.22	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	8/31/2018 12:00:00 AM	54.39	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	9/1/2018 12:00:00 AM	54.34	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	9/2/2018 12:00:00 AM	54.16	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	9/3/2018 12:00:00 AM	54.16	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	9/4/2018 12:00:00 AM	54.15	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	9/5/2018 12:00:00 AM	54.22	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	9/6/2018 12:00:00 AM	54.21	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	9/7/2018 12:00:00 AM	54.17	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	9/8/2018 12:00:00 AM	54.15	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	9/9/2018 12:00:00 AM	54.12	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	9/10/2018 12:00:00 AM	54.11	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	9/11/2018 12:00:00 AM	54.17	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	9/12/2018 12:00:00 AM	54.16	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	9/13/2018 12:00:00 AM	54.16	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	9/14/2018 12:00:00 AM	54.16	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	9/15/2018 12:00:00 AM	54.13	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	9/16/2018 12:00:00 AM	54.12	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	9/17/2018 12:00:00 AM	54.03	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	9/18/2018 12:00:00 AM	54.03	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	9/19/2018 12:00:00 AM	54.02	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	9/20/2018 12:00:00 AM	53.98	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	9/21/2018 12:00:00 AM	53.96	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	9/22/2018 12:00:00 AM	53.94	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	9/23/2018 12:00:00 AM	53.96	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	9/24/2018 12:00:00 AM	53.98	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	9/25/2018 12:00:00 AM	53.98	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	9/26/2018 12:00:00 AM	53.95	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	9/27/2018 12:00:00 AM	53.88	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	9/28/2018 12:00:00 AM	53.85	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	9/29/2018 12:00:00 AM	53.86	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	9/30/2018 12:00:00 AM	53.84	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	10/1/2018 12:00:00 AM	53.80	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	10/2/2018 12:00:00 AM	53.81	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	10/3/2018 12:00:00 AM	53.78	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	10/4/2018 12:00:00 AM	53.77	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	10/5/2018 12:00:00 AM	53.75	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	10/6/2018 12:00:00 AM	53.72	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	10/7/2018 12:00:00 AM	53.70	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	10/8/2018 12:00:00 AM	53.63	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	10/9/2018 12:00:00 AM	53.63	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	10/10/2018 12:00:00 AM	53.60	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	10/11/2018 12:00:00 AM	53.59	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	10/12/2018 12:00:00 AM	53.58	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	10/13/2018 12:00:00 AM	53.62	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	10/14/2018 12:00:00 AM	53.69	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	10/15/2018 12:00:00 AM	53.69	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	10/16/2018 12:00:00 AM	53.61	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	10/17/2018 12:00:00 AM	53.56	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	10/18/2018 12:00:00 AM	53.54	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	10/19/2018 12:00:00 AM	53.53	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	10/20/2018 12:00:00 AM	53.44	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	10/21/2018 12:00:00 AM	53.44	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	10/22/2018 12:00:00 AM	53.39	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	10/23/2018 12:00:00 AM	53.40	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	10/24/2018 12:00:00 AM	53.43	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	10/25/2018 12:00:00 AM	53.45	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	10/26/2018 12:00:00 AM	53.40	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	10/27/2018 12:00:00 AM	53.36	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	10/28/2018 12:00:00 AM	53.34	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	10/29/2018 12:00:00 AM	53.38	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	10/30/2018 12:00:00 AM	53.40	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	10/31/2018 12:00:00 AM	53.37	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	11/1/2018 12:00:00 AM	53.39	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	11/2/2018 12:00:00 AM	53.38	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	11/3/2018 12:00:00 AM	53.38	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	11/4/2018 12:00:00 AM	53.29	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	11/5/2018 12:00:00 AM	53.32	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	11/6/2018 12:00:00 AM	53.37	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	11/7/2018 12:00:00 AM	53.36	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	11/8/2018 12:00:00 AM	53.36	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	11/9/2018 12:00:00 AM	53.28	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	11/10/2018 12:00:00 AM	53.23	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	11/11/2018 12:00:00 AM	53.31	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	11/12/2018 12:00:00 AM	53.31	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	11/13/2018 12:00:00 AM	53.29	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	11/14/2018 12:00:00 AM	53.29	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	11/15/2018 12:00:00 AM	53.23	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	11/16/2018 12:00:00 AM	53.20	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	11/17/2018 12:00:00 AM	53.25	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	11/18/2018 12:00:00 AM	53.25	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	11/19/2018 12:00:00 AM	53.22	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	11/20/2018 12:00:00 AM	53.16	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	11/21/2018 12:00:00 AM	53.09	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	11/22/2018 12:00:00 AM	53.10	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	11/23/2018 12:00:00 AM	53.06	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	11/24/2018 12:00:00 AM	53.12	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	11/25/2018 12:00:00 AM	53.16	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	11/26/2018 12:00:00 AM	53.09	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	11/27/2018 12:00:00 AM	53.02	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	11/28/2018 12:00:00 AM	53.02	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	11/29/2018 12:00:00 AM	52.96	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	11/30/2018 12:00:00 AM	53.06	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	12/1/2018 12:00:00 AM	53.02	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	12/2/2018 12:00:00 AM	53.11	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	12/3/2018 12:00:00 AM	53.15	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	12/4/2018 12:00:00 AM	53.05	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	12/5/2018 12:00:00 AM	53.05	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	12/6/2018 12:00:00 AM	53.02	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	12/7/2018 12:00:00 AM	53.09	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	12/8/2018 12:00:00 AM	53.09	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	12/9/2018 12:00:00 AM	53.00	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	12/10/2018 12:00:00 AM	52.99	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	12/11/2018 12:00:00 AM	52.96	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	12/12/2018 12:00:00 AM	53.04	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	12/13/2018 12:00:00 AM	52.97	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	12/14/2018 12:00:00 AM	52.89	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	12/15/2018 12:00:00 AM	52.94	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	12/16/2018 12:00:00 AM	52.87	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	12/17/2018 12:00:00 AM	52.92	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	12/18/2018 12:00:00 AM	52.90	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	12/19/2018 12:00:00 AM	52.91	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	12/20/2018 12:00:00 AM	52.85	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	12/21/2018 12:00:00 AM	52.91	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	12/22/2018 12:00:00 AM	52.93	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	12/23/2018 12:00:00 AM	52.90	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	12/24/2018 12:00:00 AM	52.79	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	12/25/2018 12:00:00 AM	52.85	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	12/26/2018 12:00:00 AM	52.86	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	12/27/2018 12:00:00 AM	52.88	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	12/28/2018 12:00:00 AM	52.90	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	12/29/2018 12:00:00 AM	52.94	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	12/30/2018 12:00:00 AM	52.83	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	12/31/2018 12:00:00 AM	52.86	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	1/1/2019 12:00:00 AM	52.87	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	1/2/2019 12:00:00 AM	52.85	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	1/3/2019 12:00:00 AM	52.79	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	1/4/2019 12:00:00 AM	52.69	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	1/5/2019 12:00:00 AM	52.62	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	1/6/2019 12:00:00 AM	52.67	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	1/7/2019 12:00:00 AM	52.78	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	1/8/2019 12:00:00 AM	52.69	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	1/9/2019 12:00:00 AM	52.72	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	1/10/2019 12:00:00 AM	52.74	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	1/11/2019 12:00:00 AM	52.70	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	1/12/2019 12:00:00 AM	52.69	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	1/13/2019 12:00:00 AM	52.72	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9582	KLAM0052096	1/14/2019 12:00:00 AM	52.71	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
