gw_site_id	site_type	gw_logid	gw_wl_county_code	gw_wl_nbr	gw_well_tag_nbr	gw_well_tag_verified_on_well	site_source_organization	site_source_owrd	state_observation_well_nbr	state_observation_well_status	latitude_dec	longitude_dec	site_horizontal_err	lat_long_source	lat_long_datum	lsd_elevation	lsd_accuracy	elevation_datum	lsd_elevation_source	state	county_code	basin_nbr	wm_district	meridian	township	township_char	range	range_char	sctn	qtr160	qtr40	qtr10	qtr2_5	tax_lot	max_depth	max_casing_diameter	primary_use_desc	measured_waterlevel_blsd_count	measured_waterlevel_blsd_current_status	measured_waterlevel_blsd_count_owrd	measured_waterlevel_blsd_current_status_owrd	calc_obs_well_status_combined	calc_obs_well_status_owrd	recorder_waterlevel_mean_daily_blsd_count	recorder_waterlevel_instantaneous_blsd_count	recorder_well	cuttings_count	media_log_count	hydrograph_url	well_log_url	critical_gw_subarea	aquifer	aquifer_system	download_date
15268	WELL	KLAM0053774	KLAM	53774	60898		USGS	GWTR			42.06000396	-121.74442900	50.00	GPS	WGS1984	4175.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	40.00	S	9.00	E	27	SE	NW	NE		401	309.00	6	TEST WELL	1	N	1	N						1			https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=53774				10/22/2024
15349	WELL	KLAM0053775	KLAM	53775			USGS	GWTR			42.02924116	-121.71621100	50.00	GPS	WGS1984	4125.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	41.00	S	9.00	E	1									2	N	2	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0053775	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=53775				10/22/2024
15347	WELL	KLAM0053777	KLAM	53777	60889	False	USGS	GWTR			42.02849680	-121.71162480	50.00	GPS	WGS1984	4145.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	41.00	S	9.00	E	1	SW	NE	SW			414.00	6		1	N	1	N						1			https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=53777				10/22/2024
8371	WELL	KLAM0053778	KLAM	53778	60105		OWRD	FS			42.07815315	-121.87776433	200.00	MAP 24K	WGS1984	4110.00	20.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	40.00	S	8.00	E	21	NE	SE	NW			425.00	16	IRRIGATION	75	C	74	C	Obs Well Current	Obs Well Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0053778	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=53778		Klamath Volcanics	Quaternary-Late Tertiary Volcanic and Volcaniclastic Rock Aquifers	10/22/2024
14142	WELL	KLAM0053779	KLAM	53779	60104	False	OWRD	WRIS			42.16821000	-121.51206000	50.00	GPS IPAD	WGS1984	4160.00	1.00	NAVD1988	LIDAR	OR	KLAM	14	17	WM 	39.00	S	11.50	E	22	SE	SW			700	775.00	16	IRRIGATION	26	C	2	N	Obs Well Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0053779	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=53779				10/22/2024
14200	WELL	KLAM0053792	KLAM	53792	57464	True	OWRD	WRIS			42.04593000	-121.46021000	12.00	GPS FIELD OFFICE	WGS1984	4120.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	41.00	S	12.00	E	6	NW	NE	SE		300	625.00	20	IRRIGATION	6	N	5	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0053792	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=53792		Klamath Volcanics	Quaternary-Late Tertiary Volcanic and Volcaniclastic Rock Aquifers	10/22/2024
14143	WELL	KLAM0053833	KLAM	53833	62651		OWRD	WRIS			42.49146866	-121.27098307	20.00	GPS IPAD	WGS1984	4340.00	5.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	35.00	S	12.00	E	35	SW	NW				403.00	12	IRRIGATION	1	N											https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=53833		Yonna Formation	Quaternary-Late Tertiary Volcanic and Volcaniclastic Rock Aquifers	10/22/2024
20641	WELL	KLAM0053853	KLAM	53853	65624		USGS	GWTR			42.01250000	-121.40555600	250.00	GPS	WGS1984	4065.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	41.00	S	12.00	E	15	SW	NW	NE			363.00	16	COMMUNITY													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=53853				10/22/2024
8372	WELL	KLAM0053936	KLAM	53936	65276	True	OWRD	WRIS			42.07223200	-121.69290300	50.00	SITE VISIT AND IMAGERY	WGS1984	4154.00	5.00	NGVD1929	LIDAR	OR	KLAM	14	17	WM 	40.00	S	10.00	E	19	SW	NE			900	292.00	16	IRRIGATION	12	C	2	N	Obs Well Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0053936	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=53936				10/22/2024
8373	WELL	KLAM0053940	KLAM	53940	65273	True	OWRD	WRIS			42.12601404	-121.78265275	100.00	WR GR TRAN MAP	WGS1984	4085.00	5.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	40.00	S	9.00	E	5	NE	NW	NE		500	518.00	12	IRRIGATION	30	N	28	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0053940	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=53940				10/22/2024
14144	WELL	KLAM0053953	KLAM	53953	65623	True	OWRD	WRIS			42.19446000	-121.32639000	17.00	GPS	WGS1984	4145.00	10.00	NAVD1988	DEM 10 METER	OR	KLAM	14	17	WM 	39.00	S	12.00	E	17	NW	NW				474.00	16	IRRIGATION	1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=53953				10/22/2024
8374	WELL	KLAM0054052	KLAM	54052	65617		OWRD	WRIS			42.36550000	-122.00035000	50.00	GPS IPAD	WGS1984	4152.89	3.00	NAVD1988	LIDAR	OR	KLAM	14	17	WM 	37.00	S	7.00	E	9	SW	NE				114.00	22		15	C			Obs Well Current							https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0054052	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=54052		Klamath Volcanics	Quaternary-Late Tertiary Volcanic and Volcaniclastic Rock Aquifers	10/22/2024
15603	WELL	KLAM0054061	KLAM	54061			USGS	GWTR			42.59657430	-121.94753420	50.00	GPS	WGS1984	4136.00	2.50	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	7.50	E	24									6	N	6	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0054061	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=54061				10/22/2024
15580	WELL	KLAM0054062	KLAM	54062	59590		USGS	GWTR			42.61537947	-121.96753240	50.00	GPS	WGS1984	4138.00	2.50	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	7.50	E	14	NW	NE	SE			29.30	1	MONITORING	6	N	6	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0054062	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=54062				10/22/2024
15581	WELL	KLAM0054063	KLAM	54063	59589		USGS	GWTR			42.61537947	-121.96753240	50.00	GPS	WGS1984	4138.00	2.50	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	7.50	E	14	NW	NE	SE			13.50	1	MONITORING	6	N	6	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0054063	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=54063				10/22/2024
15582	WELL	KLAM0054064	KLAM	54064	59588		USGS	GWTR			42.61537947	-121.96753240	50.00	GPS	WGS1984	4138.00	2.50	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	7.50	E	14	NW	NE	SE			6.50	1	MONITORING	6	N	6	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0054064	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=54064				10/22/2024
15601	WELL	KLAM0054065	KLAM	54065			USGS	GWTR			42.59657430	-121.94753420	50.00	GPS	WGS1984	4136.00	2.50	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	7.50	E	24									5	N	5	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0054065	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=54065				10/22/2024
15602	WELL	KLAM0054066	KLAM	54066			USGS	GWTR			42.59657430	-121.94753420	50.00	GPS	WGS1984	4136.00	2.50	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	7.50	E	24									6	N	6	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0054066	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=54066				10/22/2024
8375	WELL	KLAM0054078	KLAM	54078	100393	True	OWRD	FS			42.17725308	-121.65909717	50.00	SITE VISIT AND IMAGERY	WGS1984	4138.00	1.00	NGVD1929	LIDAR	OR	KLAM	14	17	WM 	39.00	S	10.00	E	17	SE	NE	NE			1551.00	20	IRRIGATION	18	C	14	N	Obs Well Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0054078	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=54078				10/22/2024
10100	WELL	KLAM0054088	KLAM	54088	46055	True	OWRD	GWTR			42.16689500	-121.72235800	50.00	SITE VISIT AND IMAGERY	WGS1984	4100.00	5.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	39.00	S	9.00	E	23	NE	NE	NW		600	1353.00	8	DOMESTIC	63	C	63	C	Obs Well Current	Obs Well Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0054088	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=54088		Klamath Volcanics	Quaternary-Late Tertiary Volcanic and Volcaniclastic Rock Aquifers	10/22/2024
15563	WELL	KLAM0054222	KLAM	54222			USGS	GWTR			42.58598540	-121.95755930	50.00	GPS	WGS1984	4140.00	2.50	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	7.50	E	26									7	N	7	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0054222	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=54222				10/22/2024
15584	WELL	KLAM0054223	KLAM	54223			USGS	GWTR			42.59808819	-121.94563140	50.00	GPS	WGS1984	4140.00	2.50	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	7.50	E	24									10	N	10	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0054223	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=54223				10/22/2024
14108	WELL	KLAM0054305	KLAM	54305	60114		OWRD	GWTR			42.13239000	-121.49103000	13.00	GPS	WGS1984	4109.00	5.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	40.00	S	11.00	E	2					100	1025.00	20	IRRIGATION	6	N	4	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0054305	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=54305				10/22/2024
9624	WELL	KLAM0054337	KLAM	54337	60116		OWRD	WRIS			42.23019002	-121.86172375	10.00	GPS IPAD	WGS1984	4174.92	3.00	NAVD1988	LIDAR	OR	KLAM	14	17	WM 	38.00	S	8.00	E	27	SE	NE				650.00	20	IRRIGATION	4	N	2	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0054337	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=54337		Klamath Volcanics	Quaternary-Late Tertiary Volcanic and Volcaniclastic Rock Aquifers	10/22/2024
12952	WELL	KLAM0054529	KLAM	54529	60122	True	OWRD	GWTR			42.13817500	-121.64240000	50.00	SITE VISIT AND IMAGERY	WGS1984	4160.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	39.00	S	10.00	E	34	NW	NW				200.00	8	DOMESTIC	71	C	71	C	Obs Well Current	Obs Well Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0054529	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=54529		Klamath Volcanics	Quaternary-Late Tertiary Volcanic and Volcaniclastic Rock Aquifers	10/22/2024
10668	WELL	KLAM0054536	KLAM	54536	70439	True	OWRD	WRIS			42.44183400	-121.44099600	16.00	GPS IPAD	WGS1984	4348.39	3.00	NAVD1988	LIDAR	OR	KLAM	14	17	WM 	36.00	S	11.00	E	20	NW	NE				300.00	6		13	N			Obs Well Non-Current							https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0054536	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=54536		Yonna Formation	Quaternary-Late Tertiary Volcanic and Volcaniclastic Rock Aquifers	10/22/2024
14145	WELL	KLAM0054561	KLAM	54561	72096		OWRD	WRIS			42.09700785	-121.69791698	1000.00	WR APPL MAP	WGS1984	4089.00	10.00	NAVD1988	DEM 10 METER	OR	KLAM	14	17	WM 	40.00	S	10.00	E	18	NW	NW	NW		400	907.00	12	IRRIGATION	1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=54561				10/22/2024
14628	WELL	KLAM0054594	KLAM	54594	74075	True	OWRD	WRIS			42.19805966	-121.79704767	250.00	WR APPL MAP	WGS1984	4264.49	1.00	NAVD1988	LIDAR	OR	KLAM	14	17	WM 	39.00	S	9.00	E	7	NE	NE			100	405.00	6	IRRIGATION	3	N			Obs Well Non-Current							https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0054594	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=54594				10/22/2024
38075	WELL	KLAM0054670	KLAM	54670		False	OWRD	GWTR			42.04599000	-121.73268000	50.00	SITE VISIT AND IMAGERY	WGS1984	4189.00	1.00	NAVD1988	LIDAR	OR	KLAM	14	17	WM 	40.00	S	9.00	E	35	SW	NW			301	382.00	9	UNUSED	1	N											https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=54670				10/22/2024
10700	WELL	KLAM0054689	KLAM	54689	70598		OWRD	WRIS			42.21186400	-121.13625100	500.00	WR APPL MAP	WGS1984	4900.00	40.00	NAVD1988	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	39.00	S	13.00	E	2	SE	SE				488.00			2	C			Obs Well Current							https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0054689	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=54689				10/22/2024
15029	WELL	KLAM0054784	KLAM	54784	74961	True	OWRD	GWTR								4260.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14		WM 	39.00	S	10.00	E	7					401	263.00	6	DOMESTIC													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=54784		Klamath Volcanics	Quaternary-Late Tertiary Volcanic and Volcaniclastic Rock Aquifers	10/22/2024
14317	WELL	KLAM0054829	KLAM	54829	74968	True	OWRD	WRIS			42.07996500	-121.68854900	50.00	SITE VISIT AND IMAGERY	WGS1984	4101.00	1.00	NAVD1988	LIDAR	OR	KLAM	14	17	WM 	40.00	S	10.00	E	19	NW	NE				327.00	16	IRRIGATION	4	N	4	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0054829	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=54829				10/22/2024
15188	WELL	KLAM0054881	KLAM	54881	75221		OWRD	WRIS			42.22342550	-121.73434461	200.00	WR APPL MAP	WGS1984					OR	KLAM	14	17	WM 	38.00	S	9.00	E	35	NW	SW				726.00	16														https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=54881				10/22/2024
10649	WELL	KLAM0055028	KLAM	55028	65610	True	OWRD	WRIS			42.98042474	-121.54869055	25.00	WR FINAL PROOF MAP	WGS1984	4545.00	3.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	30.00	S	10.00	E	9	SW	SW				270.00	16		10	N			Obs Well Non-Current							https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0055028	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=55028		Klamath Volcanics	Quaternary-Late Tertiary Volcanic and Volcaniclastic Rock Aquifers	10/22/2024
14528	WELL	KLAM0055042	KLAM	55042	73154		OWRD	FS			42.13999000	-121.30096000	100.00	GPS WELL INSPECTION	WGS1984	4128.00	5.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	39.00	S	12.00	E	33	SE	SW	NW		1200	120.00		DOMESTIC													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=55042				10/22/2024
38120	WELL	KLAM0055044	KLAM	55044	49646	False	OWRD	GWTR			43.50884913	-121.93661368	200.00	WR APPL MAP EXISTING WELL	WGS1984	4717.00	5.00	NAVD1988	LIDAR	OR				WM 	24.00	S	7.00	E	7	NW	SE																			https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=55044				10/22/2024
13166	WELL	KLAM0055109	KLAM	55109	81202	False	OWRD	WRIS			42.44258000	-121.36623000	50.00	GPS IPAD	WGS1984	4375.00	5.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	36.00	S	11.00	E	13	SW	SW			2000	147.00	8	UNUSED													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=55109		Klamath Volcanics	Quaternary-Late Tertiary Volcanic and Volcaniclastic Rock Aquifers	10/22/2024
20578	WELL	KLAM0055110	KLAM	55110	81201	False	OWRD	GWTR			42.44391000	-121.36985000	25.00	GPS IPAD	WGS1984	4350.00	5.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	36.00	S	11.00	E	14	SE	SE	SE		2000	105.00	6	LIVESTOCK													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=55110				10/22/2024
15189	WELL	KLAM0055168	KLAM	55168	78098		OWRD	WRIS			42.22333701	-121.72844359	150.00	WR APPL MAP	WGS1984					OR	KLAM	14	17	WM 	38.00	S	9.00	E	35	NW	SE																			https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=55168				10/22/2024
14540	WELL	KLAM0055311	KLAM	55311	81321	True	OWRD	GWTR			42.11877000	-121.67880000	13.00	GPS WELL INSPECTION	WGS1984	4084.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	40.00	S	10.00	E	6	SE	NE	NE		500	550.00	24		4	C	2	N	Obs Well Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0055311	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=55311				10/22/2024
15061	WELL	KLAM0055373	KLAM	55373	81219		OWRD	GWTR								4185.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14		WM 	41.00	S	10.00	E	4	NE	SE	SE		100	262.00	6	DOMESTIC													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=55373		Klamath Volcanics	Quaternary-Late Tertiary Volcanic and Volcaniclastic Rock Aquifers	10/22/2024
15190	WELL	KLAM0055389	KLAM	55389	77919	True	OWRD	WRIS			42.47114700	-121.34534800	16.00	GPS IPAD	WGS1984	4305.00	5.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	36.00	S	12.00	E	6	SW	SW			1800	950.00	12	IRRIGATION													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=55389		Klamath Volcanics	Quaternary-Late Tertiary Volcanic and Volcaniclastic Rock Aquifers	10/22/2024
19430	WELL	KLAM0055504	KLAM	55504	82296		OWRD	GWTR			42.37419692	-121.01256779	20.00	GPS IPAD	WGS1984	4464.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	37.00	S	14.00	E	12	SW	NE				200.00	6	UNUSED	1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=55504				10/22/2024
16674	WELL	KLAM0055522	KLAM	55522	81979	True	OWRD	WRIS			42.23001129	-121.84131570	16.00	GPS IPAD	WGS1984	4524.00	1.00	NAVD1988	LIDAR	OR	KLAM	14	17	WM 	38.00	S	8.00	E	26	SE	SW			3000	1355.00	20	QUASI-MUNICIPAL	16	C			Obs Well Current							https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0055522	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=55522		Klamath Volcanics	Quaternary-Late Tertiary Volcanic and Volcaniclastic Rock Aquifers	10/22/2024
14146	WELL	KLAM0055747	KLAM	55747	91938	True	OWRD	WRIS			42.04889700	-121.74200400	50.00	SITE VISIT AND IMAGERY	WGS1984	4096.00	1.00	NGVD1929	LIDAR	OR	KLAM	14	17	WM 	40.00	S	9.00	E	34	NE	SW	NE		200	282.00	16	IRRIGATION	25	C	1	N	Obs Well Current							https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0055747	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=55747				10/22/2024
14147	WELL	KLAM0055767	KLAM	55767	81988	True	OWRD	WRIS			42.00224550	-121.56071009	1000.00	WR APPL MAP	WGS1984	4070.00	20.00	NGVD1929		OR	KLAM	14	17	WM 	41.00	S	11.00	E	17	SW	NW			200	700.00	24	IRRIGATION	14	C			Obs Well Current							https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0055767	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=55767				10/22/2024
15024	WELL	KLAM0055885	KLAM	55885	88795		OWRD	GWTR								4260.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14		WM 	40.00	S	11.00	E	11	SE	NE	SW		2102	541.00	10	DOMESTIC & STOCK	1	N											https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=55885		Klamath Volcanics	Quaternary-Late Tertiary Volcanic and Volcaniclastic Rock Aquifers	10/22/2024
14621	WELL	KLAM0056125	KLAM	56125	86240	True	OWRD	WRIS			42.09706602	-121.66418533	500.00	WR APPL MAP PROPOSED WELL	WGS1984	4146.00	10.00	NAVD1988	DEM 10 METER	OR	KLAM	14	17	WM 	40.00	S	10.00	E	17	NE	NW			200	482.00	8	IRRIGATION	15	N			Obs Well Non-Current							https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0056125	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=56125				10/22/2024
16625	WELL	KLAM0056194	KLAM	56194			OWRD	WRIS			42.47163100	-121.31076100	16.00	GPS IPAD	WGS1984	4339.00	5.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	36.00	S	12.00	E	5	SE	SE	SE		1100	960.00	8														https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=56194				10/22/2024
30585	WELL	KLAM0056330	KLAM	56330		False	OWRD	GWTR			42.05484900	-121.53652400	100.00	WR APPL MAP	WGS1984	4150.00	20.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	40.00	S	11.00	E	28					500	435.00		IRRIGATION	2	N			Obs Well Non-Current							https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0056330	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=56330				10/22/2024
