STATION,SITE_CODE,STNAME,WELL_NAME,LATITUDE,LONGITUDE,LLDATUM,POSACC,ELEV,ELEVDATUM,ELEVACC,COUNTY_NAME,BASIN_CODE,BASIN_NAME,WELL_DEPTH,WELL_USE,WELL_TYPE,WCR_NO,WDL,COMMENT
24N01W04M001M,399624N1219946W001,TEH_04M001M screen interval 620 to 920 bgs,Screen: 620-920 ft,39.962467000,-121.994654000,NAD83,Unknown,312.410,,Unknown,Tehama,5-021.56,Los Molinos,960.00000,Irrigation,Single Well,726808,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N01W04M001M,
24N01W05G001M,399655N1220004W001,TEH_05G001M screen interval 130 to 490 bgs,Screen: 130-490 ft,39.965520000,-122.000431000,NAD83,Unknown,304.410,,Unknown,Tehama,5-021.56,Los Molinos,490.00000,Irrigation,Single Well,139809,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N01W05G001M,
24N01W05J001M,399635N1219953W001,TEH_05J001M screen interval less than 178 bgs,Screen: Unknown,39.963509000,-121.995328000,NAD83,Unknown,312.410,,Unknown,Tehama,5-021.56,Los Molinos,178.00000,Residential,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N01W05J001M,
24N01W05J003M,399633N1219955W001,TEH-05J003M screen interval 295 to 335 bgs,Screen: 295-335 ft,39.963278000,-121.995462000,NAD83,Unknown,312.410,,Unknown,Tehama,5-021.56,Los Molinos,385.00000,Observation,Part of a nested/multi-completion well,728587,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N01W05J003M,
24N01W05J004M,399633N1219955W002,TEH_05J004M screen interval 650 to 722 bgs,Screen: 650-722 ft,39.963278000,-121.995462000,NAD83,Unknown,310.000,,Unknown,Tehama,5-021.56,Los Molinos,760.00000,Observation,Part of a nested/multi-completion well,728589,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N01W05J004M,
24N01W05K001M,399597N1220031W001,TEH_05K001M screen interval less than 260 bgs,Screen: Unknown,39.961492000,-122.004195000,NAD83,Unknown,290.410,,Unknown,Tehama,5-021.56,Los Molinos,260.00000,Irrigation,Single Well,133714,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N01W05K001M,
24N01W05Q003M,399567N1220031W001,TEH_05Q003M screen interval 310 to 330 bgs,Screen: 310-330 ft,39.956729000,-122.003131000,NAD83,Unknown,289.410,,Unknown,Tehama,5-021.56,Los Molinos,415.00000,Observation,Part of a nested/multi-completion well,728251,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N01W05Q003M,
24N01W05Q004M,399567N1220031W002,TEH_05Q004M screen interval 700 to 790 bgs,Screen: 700-790 ft,39.956729000,-122.003131000,NAD83,Unknown,289.410,,Unknown,Tehama,5-021.56,Los Molinos,840.00000,Observation,Part of a nested/multi-completion well,783909,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N01W05Q004M,
24N01W05R002M,399550N1219949W001,TEH_05R002M screen interval less than 160 bgs,Screen: Unknown,39.956750000,-121.995642000,NAD83,Unknown,295.000,,Unknown,Tehama,5-021.56,Los Molinos,160.00000,Residential,Unknown,264304,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N01W05R002M,
24N01W06J002M,399620N1220171W001,TEH_06J002M screen interval 290 to 300 bgs,Screen: 290-300 ft,39.962048000,-122.017114000,NAD83,Unknown,272.410,,Unknown,Tehama,5-021.56,Los Molinos,317.00000,Observation,Single Well,728595,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N01W06J002M,
24N02W01L001M,399649N1220346W001,TEH_01L001M screen interval 350-450 bgs,Screen: 350-450- ft,39.961965000,-122.039130000,NAD83,Unknown,253.420,,Unknown,Tehama,5-021.56,Los Molinos,471.00000,Observation,Part of a nested/multi-completion well,E0112716,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N02W01L001M,
24N02W01L002M,399649N1220346W002,TEH_01L002M screen interval 750-840 bgs,Screen: 750-840- ft,39.961965000,-122.039130000,NAD83,Unknown,253.420,,Unknown,Tehama,5-021.56,Los Molinos,862.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N02W01L002M,
24N02W01R001M,399585N1220299W001,TEH_01R001M screen interval 640-690 bgs,Screen: 640-690- ft,39.958006000,-122.029578000,NAD83,Unknown,251.410,,Unknown,Tehama,5-021.56,Los Molinos,,Observation,Single Well,781645,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N02W01R001M,
24N02W01R002M,399585N1220299W002,TEH_01R002M screen interval 788 to 843 bgs,Screen: 788-843 ft,39.958006000,-122.029578000,NAD83,Unknown,251.410,,Unknown,Tehama,5-021.56,Los Molinos,880.00000,Observation,Part of a nested/multi-completion well,781646,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N02W01R002M,
24N02W03B001M,399703N1220745W001,TEH_03B001M screen interval 152 to 368 bgs,Screen: 152-368 ft,39.970291000,-122.074517000,NAD83,Unknown,204.420,,Unknown,Tehama,5-021.56,Los Molinos,368.00000,Irrigation,Single Well,75739,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N02W03B001M,
24N02W12P001M,399456N1220399W001,TEH_12P001M screen interval 164 to 359 bgs,Screen: 164-359 ft,39.945556000,-122.039923000,NAD83,Unknown,228.410,,Unknown,Tehama,5-021.56,Los Molinos,370.00000,Observation,Part of a nested/multi-completion well,E0112688A,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N02W12P001M,
24N02W12P002M,399456N1220399W002,TEH_12P002M screen interval 760 to 850 bgs,Screen: 760-850 ft,39.945556000,-122.039923000,NAD83,Unknown,228.410,,Unknown,Tehama,5-021.56,Los Molinos,870.00000,Observation,Part of a nested/multi-completion well,E0112688B,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N02W12P002M,
24N02W24D002M,399252N1220436W001,TEH_24D002M screen interval 979 to 989 bgs,Screen: 979-989 ft,39.925145000,-122.043564000,NAD83,"GPS, 10m",212.410,,EST.CONTOUR <2M.,Tehama,5-021.56,Los Molinos,1040.00000,Observation,Part of a nested/multi-completion well,E036245A,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N02W24D002M,
24N02W24D003M,399251N1220436W001,TEH_24D003M screen interval 731 to 741 bgs,Screen: 731-741 ft,39.925145000,-122.043564000,NAD83,"GPS, 10m",212.410,,EST.CONTOUR 2-4M.,Tehama,5-021.56,Los Molinos,804.00000,Observation,Part of a nested/multi-completion well,E036245B,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N02W24D003M,
24N02W24D004M,399252N1220436W002,TEH_24D004M screen interval 346 to 356 bgs,Screen: 346-356 ft,39.925145000,-122.043564000,NAD83,"GPS, 10m",212.410,,EST.CONTOUR 2-4M.,Tehama,5-021.56,Los Molinos,397.00000,Observation,Part of a nested/multi-completion well,E036245C,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N02W24D004M,
24N02W27G001M,399078N1220721W001,TEH_27G001M screen interval 939 to 949 bgs,Screen: 939-949 ft,39.907750000,-122.072131000,NAD83,"GPS, 10m",182.420,,EST.CONTOUR 2-4M.,Tehama,5-021.56,Los Molinos,940.00000,Observation,Part of a nested/multi-completion well,E037917A,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N02W27G001M,
24N02W27G002M,399078N1220721W002,TEH_27G002M screen interval 495 to 505 bgs,Screen: 495-505 ft,39.907750000,-122.072131000,NAD83,"GPS, 10m",182.420,,EST.CONTOUR 2-4M.,Tehama,5-021.56,Los Molinos,560.00000,Observation,Part of a nested/multi-completion well,E037917B,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N02W27G002M,
24N02W27G003M,399078N1220721W003,TEH_27G003M screen interval 168 to 178 bgs,Screen: 168-178 ft,39.907750000,-122.072131000,NAD83,"GPS, 10m",182.420,,EST.CONTOUR 2-4M.,Tehama,5-021.56,Los Molinos,209.00000,Observation,Part of a nested/multi-completion well,E037917C,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N02W27G003M,
24N02W27G004M,399078N1220721W004,TEH_27G004M screen interval 64 to 74 bgs,Screen: 64-74 ft,39.907750000,-122.072131000,NAD83,"GPS, 10m",182.420,,EST.CONTOUR 2-4M.,Tehama,5-021.56,Los Molinos,93.00000,Observation,Part of a nested/multi-completion well,E037917D,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N02W27G004M,
24N02W29N003M,398996N1221227W001,TEH_29N003M screen interval 200 to 290 bgs,Screen: 200-290 ft,39.899609000,-122.122728000,NAD83,Unknown,212.450,,Unknown,Tehama,5-021.51,Corning,388.00000,Observation,Part of a nested/multi-completion well,726917,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N02W29N003M,
24N02W29N004M,398996N1221227W002,TEH_29N004M screen interval 590 to 710 bgs,Screen: 590-710 ft,39.899609000,-122.122728000,NAD83,Unknown,212.450,,Unknown,Tehama,5-021.51,Corning,741.00000,Observation,Part of a nested/multi-completion well,726917,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N02W29N004M,
24N03W15A001M,399408N1221823W001,Corning Yrd CWT- Deep screen 740-750 800-810 840-850,Corning Yrd CWT- D,39.940850000,-122.182325000,NAD83,"Survey, 1m",280.800,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-021.51,Corning,880.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N03W15A001M,
24N03W15A002M,399408N1221823W002,Corning Yrd CWT- Int Deep scrn 480-490 530-540 590-600,Corning Yrd CWT- ID,39.940850000,-122.182325000,NAD83,"Survey, 1m",280.900,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-021.51,Corning,650.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N03W15A002M,
24N03W15A003M,399408N1221823W003,Corning Yrd CWT- Int Shallow scrn 260-270,Corning Yrd CWT- IS,39.940850000,-122.182325000,NAD83,"Survey, 1m",281.000,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-021.51,Corning,350.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N03W15A003M,
24N03W15A004M,399408N1221823W004,Corning Yrd CWT- Shallow 170-190,Corning Yrd CWT- S,39.940850000,-122.182325000,NAD83,"Survey, 1m",281.200,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-021.51,Corning,220.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N03W15A004M,
24N03W29Q001M,399030N1222246W001,TEH_29Q001M screen interval 130 to 360 bgs,Screen: 130-360 ft,39.903046000,-122.224557000,NAD83,Unknown,314.180,,Unknown,Tehama,5-021.51,Corning,372.00000,Observation,Part of a nested/multi-completion well,726918,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N03W29Q001M,
24N03W29Q002M,399030N1222246W002,TEH_29Q002M screen interval 490 to 550 bgs,Screen: 490-550 ft,39.903046000,-122.224557000,NAD83,Unknown,314.180,,Unknown,Tehama,5-021.51,Corning,575.00000,Observation,Part of a nested/multi-completion well,726918,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N03W29Q002M,
24N03W29Q003M,399030N1222246W003,TEH_29Q003M screen interval 650 to 790 bgs,Screen: 650-790 ft,39.903046000,-122.224557000,NAD83,Unknown,314.180,,Unknown,Tehama,5-021.51,Corning,844.00000,Observation,Part of a nested/multi-completion well,726918,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N03W29Q003M,
24N04W07F003M,382857N1223535W001,TSS Red Bluff-Deep scrn 840-850 900-910,TSS Red Bluff-D,39.952190010,-122.361879000,NAD83,"Survey, 1m",460.100,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-021.50,Red Bluff,930.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N04W07F003M,
24N04W07F004M,382857N1223535W002,TSS Red Bluff-ID scn 390-400 470-490 535-545 595-615,TSS Red Bluff-ID,39.952190000,-122.361879000,NAD83,"Survey, 1m",460.060,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-021.50,Red Bluff,660.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N04W07F004M,
24N04W07F005M,382857N1223535W003,TSS Red Bluff-IS scrn 210-220 260-270 285-295,TSS Red Bluff-IS,39.952190000,-122.361879000,NAD83,"Survey, 1m",459.960,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-021.50,Red Bluff,300.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N04W07F005M,
24N04W07F006M,382857N1223535W004,TSS Red Bluff-Shallow scrn 80-90 140-150,TSS Red Bluff-S,39.952190000,-122.361879000,NAD83,"Survey, 1m",459.850,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-021.50,Red Bluff,155.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N04W07F006M,
25N01W32P001M,399733N1220069W001,TEH_32P001M screen interval 209 to 256 bgs,Screen: 209-256 ft,39.973278000,-122.006864000,NAD83,Unknown,303.410,,Unknown,Tehama,5-021.56,Los Molinos,330.00000,Observation,Part of a nested/multi-completion well,728591,https://wdl.water.ca.gov/StationDetails.aspx?Station=25N01W32P001M,
25N01W32P002M,399733N1220069W002,TEH_32P002M screen interval 440 to 510 bgs,Screen: 440-510 ft,39.973278000,-122.006864000,NAD83,Unknown,303.410,,Unknown,Tehama,5-021.56,Los Molinos,530.00000,Observation,Part of a nested/multi-completion well,728591,https://wdl.water.ca.gov/StationDetails.aspx?Station=25N01W32P002M,
25N01W32P003M,399733N1220069W003,TEH_32P003M screen interval 650 to 660 bgs,Screen: 650-660 ft,39.973278000,-122.006864000,NAD83,Unknown,303.410,,Unknown,Tehama,5-021.56,Los Molinos,720.00000,Observation,Part of a nested/multi-completion well,728591,https://wdl.water.ca.gov/StationDetails.aspx?Station=25N01W32P003M,
25N01W34N002M,399740N1219748W001,TEH_34N002M screen interval 207 to 217 bgs,Screen: 207-217 ft,39.973967000,-121.974820000,NAD83,Unknown,366.430,,Unknown,Tehama,5-021.56,Los Molinos,263.00000,Observation,Part of a nested/multi-completion well,728585,https://wdl.water.ca.gov/StationDetails.aspx?Station=25N01W34N002M,
25N01W34N003M,399740N1219748W002,TEH_34N003M screen interval 625 to 680 bgs,Screen: 625-680 ft,39.973967000,-121.974820000,NAD83,Unknown,366.430,,Unknown,Tehama,5-021.56,Los Molinos,743.00000,Observation,Part of a nested/multi-completion well,728586,https://wdl.water.ca.gov/StationDetails.aspx?Station=25N01W34N003M,
25N03W11B001M,400428N1221665W001,TEH_11B001M screen interval 150 to 180 bgs,Screen: 150-180 ft,40.042815000,-122.166514000,NAD83,Unknown,252.100,,Unknown,Tehama,5-021.50,Red Bluff,255.00000,Observation,Part of a nested/multi-completion well,726919,https://wdl.water.ca.gov/StationDetails.aspx?Station=25N03W11B001M,
25N03W11B002M,400428N1221665W002,TEH_11B002M screen interval 680 to 750 bgs,Screen: 680-750 ft,40.042815000,-122.166514000,NAD83,Unknown,252.030,,Unknown,Tehama,5-021.50,Red Bluff,789.00000,Observation,Part of a nested/multi-completion well,726919,https://wdl.water.ca.gov/StationDetails.aspx?Station=25N03W11B002M,
25N03W11B003M,400428N1221665W003,TEH_11B003M screen interval 940 to 960 bgs,Screen: 940-960 ft,40.042815000,-122.166514000,NAD83,Unknown,252.050,,Unknown,Tehama,5-021.50,Red Bluff,1000.00000,Observation,Part of a nested/multi-completion well,726919,https://wdl.water.ca.gov/StationDetails.aspx?Station=25N03W11B003M,
25N13E36F001M,399804N1204791W001,Thompson Creek MW 01,TC01,39.980439000,-120.479052040,WGS84,Unknown,5492.010,,OTHER,Plumas,5-058,Clover Valley,7.00000,Observation,Single Well,e0104645,https://wdl.water.ca.gov/StationDetails.aspx?Station=25N13E36F001M,
25N13E36F002M,399789N1204796W001,Thompson Creek MW 02,TC02,39.978946000,-120.479587000,WGS84,Unknown,5486.960,,OTHER,Plumas,5-058,Clover Valley,24.00000,Observation,Single Well,e0104856,https://wdl.water.ca.gov/StationDetails.aspx?Station=25N13E36F002M,
25N13E36F003M,399779N1204778W001,Thompson Creek MW 03,TC03,39.977934000,-120.477751000,WGS84,"Survey, 1m",5481.490,,OTHER,Plumas,5-058,Clover Valley,28.00000,Observation,Single Well,e0104869,https://wdl.water.ca.gov/StationDetails.aspx?Station=25N13E36F003M,
25N13E36F004M,399796N1204782W001,Thompson Creek MW 10,TC10,39.979637000,-120.478203000,WGS84,Unknown,5485.510,,Unknown,Plumas,5-058,Clover Valley,24.00000,Observation,Single Well,e0109215,https://wdl.water.ca.gov/StationDetails.aspx?Station=25N13E36F004M,
25N13E36G001M,399774N1204755W001,Thompson Creek MW 09,TC09,39.977363000,-120.475535000,WGS84,Unknown,548.139,,Unknown,Plumas,5-058,Clover Valley,12.00000,Observation,Single Well,e0109227,https://wdl.water.ca.gov/StationDetails.aspx?Station=25N13E36G001M,
25N13E36K001M,399754N1204758W001,Thompson Creek MW 06,TC06,39.975440000,-120.475782000,WGS84,"Survey, 1m",5464.220,,Unknown,Plumas,5-058,Clover Valley,14.00000,Observation,Single Well,e0109237,https://wdl.water.ca.gov/StationDetails.aspx?Station=25N13E36K001M,
25N13E36K002M,399742N1204717W001,Thompson Creek MW 07,TC07,39.974172000,-120.471742000,WGS84,"Survey, 1m",5458.200,,Unknown,Plumas,5-058,Clover Valley,16.00000,Observation,Single Well,e0109257,https://wdl.water.ca.gov/StationDetails.aspx?Station=25N13E36K002M,
25N13E36K003M,399765N1204735W001,Thompson Creek MW 08,TC08,39.976526000,-120.473529000,WGS84,Unknown,5463.730,,Unknown,Plumas,5-058,Clover Valley,7.00000,Observation,Single Well,e0109269,https://wdl.water.ca.gov/StationDetails.aspx?Station=25N13E36K003M,
25N13E36L001M,399774N1204798W001,Thompson Creek MW 04,TC04,39.977357000,-120.479798000,WGS84,"Survey, 1m",547.558,,Unknown,Plumas,5-058,Clover Valley,18.00000,Observation,Single Well,e0109274,https://wdl.water.ca.gov/StationDetails.aspx?Station=25N13E36L001M,
25N13E36L002M,399765N1204774W001,Thompson Creek MW 05,TC05,39.976538000,-120.477381000,WGS84,"Survey, 1m",5469.240,,Unknown,Plumas,5-058,Clover Valley,21.00000,Observation,Single Well,e0109275,https://wdl.water.ca.gov/StationDetails.aspx?Station=25N13E36L002M,
26N02W14G001M,401076N1220630W001,TEH_14G001M screen interval unknown,Screen: Unknown,40.107600000,-122.063000000,NAD83,"GPS, 10m",314.430,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-021.56,Los Molinos,394.00000,Irrigation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=26N02W14G001M,
26N02W22E003M,400921N1220855W002,Dye Creek CWT- Deep screen 730-750 ft bgs,Dye Creek CWT- D,40.092110140,-122.085546000,NAD83,"Survey, 1m",256.000,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-021.56,Los Molinos,820.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=26N02W22E003M,
26N02W22E004M,410921N1210855W001,Dye Creek CWT- Int Deep screen: 560-570 620-630 660-670,Dye Creek CWT- ID,40.092110140,-122.085546000,NAD83,"Survey, 1m",256.200,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-004,Big Valley,680.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=26N02W22E004M,
26N02W22E005M,400921N1220855W003,Dye Creek CWT- Int Shallow screen 100-110 190-200,Dye Creek CWT- IS,40.092110140,-122.085546000,NAD83,"Survey, 1m",256.300,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-021.56,Los Molinos,280.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=26N02W22E005M,
26N02W22E006M,400921N1220855W001,Dye Creek CWT- Shallow screen 40-50,Dye Creek CWT- S,40.092110140,-122.085546000,NAD83,"Survey, 1m",256.700,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-021.56,Los Molinos,60.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=26N02W22E006M,
26N02W22G002M,400937N1220759W001,TEH_22G002M screen interval unknown,Screen: Unknown,40.093700000,-122.075900000,NAD83,"GPS, 10m",270.220,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-021.56,Los Molinos,146.00000,Observation,Single Well,369342,https://wdl.water.ca.gov/StationDetails.aspx?Station=26N02W22G002M,
26N02W22G003M,400938N1220761W001,TEH_22G003M screen interval unknown,Screen: Unknown,40.093800000,-122.076100000,NAD83,"GPS, 10m",270.120,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-021.56,Los Molinos,546.00000,Observation,Single Well,369342,https://wdl.water.ca.gov/StationDetails.aspx?Station=26N02W22G003M,
26N02W26F001M,400804N1220660W002,TEH_26F001M screen interval unknown,Screen: Unknown,40.080430000,-122.065966000,NAD83,"GPS, 10m",318.000,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-021.56,Los Molinos,780.00000,Unknown,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=26N02W26F001M,
27N03W15N004M,401874N1221988W002,TEH_15N004M screen interval 680-700 & 730-750 ft bgs,Screen: 680-750 ft,40.187439000,-122.198787000,NAD83,"Survey, 1m",276.920,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-021.54,Antelope,770.00000,Observation,Part of a nested/multi-completion well,WCR2023-007525,https://wdl.water.ca.gov/StationDetails.aspx?Station=27N03W15N004M,
27N03W15N005M,401874N1221988W004,TEH_15N005M screen interval 510 to 550 ft bgs,Screen: 510-550 ft,40.187439000,-122.198787000,NAD83,"Survey, 1m",276.760,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-021.54,Antelope,570.00000,Observation,Part of a nested/multi-completion well,WCR2023-007525,https://wdl.water.ca.gov/StationDetails.aspx?Station=27N03W15N005M,
27N03W15N006M,401874N1221988W006,TEH_15N006M screen interval 290-300 & 320-340 ft bgs,Screen: 290-340 ft,40.187439000,-122.198787000,NAD83,"Survey, 1m",276.590,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-021.54,Antelope,360.00000,Observation,Part of a nested/multi-completion well,WCR2023-007525,https://wdl.water.ca.gov/StationDetails.aspx?Station=27N03W15N006M,
27N03W15N007M,401874N1221988W008,TEH_15N007M screen interval 110-120 & 170-210 ft bgs,Screen: 110-210 ft,40.187439000,-122.198787000,NAD83,"Survey, 1m",276.430,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-021.54,Antelope,230.00000,Observation,Part of a nested/multi-completion well,WCR2023-007525,https://wdl.water.ca.gov/StationDetails.aspx?Station=27N03W15N007M,
27N03W15N008M,401874N1221988W010,TEH_15N008M screen interval 65 to 85 ft bgs,Screen: 65-85 ft,40.187439000,-122.198787000,NAD83,"Survey, 1m",276.290,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-021.54,Antelope,95.00000,Observation,Part of a nested/multi-completion well,WCR2023-007525,https://wdl.water.ca.gov/StationDetails.aspx?Station=27N03W15N008M,
29N03W18M001M,403672N1222548W001,TEH_18M001M screen interval 125 to 234 bgs,Screen: 125-234 ft,40.367220000,-122.254839000,NAD83,Unknown,418.540,,Unknown,Tehama,5-006.01,Bowman,234.00000,Irrigation,Single Well,68708,https://wdl.water.ca.gov/StationDetails.aspx?Station=29N03W18M001M,
29N04W03R002M,403929N1222944W001,Sha_03R002M screen interval 740-880 ft bgs,Screen: 740-880 ft,40.392931000,-122.294453000,NAD83,"GPS, 10m",457.840,,R.L. AT SURFACE,Shasta,5-006.03,Anderson,917.00000,Observation,Part of a nested/multi-completion well,E0112995E,https://wdl.water.ca.gov/StationDetails.aspx?Station=29N04W03R002M,
29N04W03R003M,403929N1222945W001,Sha_03R003M screen interval 515-660 ft bgs,Screen: 515-660 ft,40.392931000,-122.294453000,NAD83,"GPS, 10m",457.840,,R.L. AT SURFACE,Shasta,5-006.03,Anderson,696.00000,Observation,Part of a nested/multi-completion well,E0112995D,https://wdl.water.ca.gov/StationDetails.aspx?Station=29N04W03R003M,
29N04W03R004M,403929N1222945W002,Sha_03R004M screened interval 380-390 ft bgs,Screen: 380-390 ft,40.392931000,-122.294453000,NAD83,"GPS, 10m",457.840,,R.L. AT SURFACE,Shasta,5-006.03,Anderson,438.00000,Observation,Part of a nested/multi-completion well,E0112995C,https://wdl.water.ca.gov/StationDetails.aspx?Station=29N04W03R004M,
29N04W03R005M,403929N1222945W003,Sha_03R005M screened interval 128-188 ft bgs,Screen: 128-188 ft,40.392931000,-122.294453000,NAD83,"GPS, 10m",457.840,,R.L. AT SURFACE,Shasta,5-006.03,Anderson,254.00000,Observation,Part of a nested/multi-completion well,E0112995B,https://wdl.water.ca.gov/StationDetails.aspx?Station=29N04W03R005M,
29N04W03R006M,403929N1222945W004,Sha_03R006M screened interval 40-60 ft bgs,Screen: 40-60 ft,40.392931000,-122.294453000,NAD83,"GPS, 10m",457.840,,R.L. AT SURFACE,Shasta,5-006.03,Anderson,76.00000,Observation,Part of a nested/multi-completion well,E0112995A,https://wdl.water.ca.gov/StationDetails.aspx?Station=29N04W03R006M,
29N04W20A001M,403585N1223338W001,TEH_20A001M screen interval 755 to 855 bgs,Screen: 755-855 ft,40.358539000,-122.333847000,NAD83,Unknown,451.480,,Unknown,Tehama,5-006.01,Bowman,876.00000,Observation,Part of a nested/multi-completion well,E055975A,https://wdl.water.ca.gov/StationDetails.aspx?Station=29N04W20A001M,
29N04W20A002M,403585N1223338W002,TEH_20A002M screen interval 360 to 430 bgs,Screen: 360-430 ft,40.358539000,-122.333847000,NAD83,Unknown,451.480,,Unknown,Tehama,5-006.01,Bowman,451.00000,Observation,Part of a nested/multi-completion well,055975B,https://wdl.water.ca.gov/StationDetails.aspx?Station=29N04W20A002M,
29N04W20A003M,403585N1223338W003,TEH_20A003M screen interval 154 to 189 bgs,Screen: 154-189 ft,40.358539000,-122.333847000,NAD83,Unknown,451.480,,Unknown,Tehama,5-006.01,Bowman,194.00000,Observation,Part of a nested/multi-completion well,E055975C,https://wdl.water.ca.gov/StationDetails.aspx?Station=29N04W20A003M,
29N04W20A004M,403585N1223338W004,TEH_20A004M screen interval 50 to 60 bgs,Screen: 50-60 ft,40.358539000,-122.333847000,NAD83,Unknown,451.480,,Unknown,Tehama,5-006.01,Bowman,76.00000,Observation,Part of a nested/multi-completion well,E055975D,https://wdl.water.ca.gov/StationDetails.aspx?Station=29N04W20A004M,
30N03W18B001M,404614N1222443W001,SHA_18B001M screen interval 30 to 50 bgs,Screen: 30-50 ft,40.461329000,-122.244303000,NAD83,Unknown,400.120,,Unknown,Shasta,5-006.03,Anderson,55.00000,Observation,Single Well,1077142,https://wdl.water.ca.gov/StationDetails.aspx?Station=30N03W18B001M,
30N03W18B002M,404614N1222443W002,SHA_18B002M screen interval 110 to 160 bgs,Screen: 110-160 ft,40.461331000,-122.244265000,NAD83,Unknown,400.100,,Unknown,Shasta,5-006.03,Anderson,160.00000,Observation,Single Well,1077141,https://wdl.water.ca.gov/StationDetails.aspx?Station=30N03W18B002M,
30N03W30Q002M,404195N1222463W001,SHA_30Q002M screen interval 70 to 100 bgs,Screen: 70-100 ft,40.419478000,-122.246346000,NAD83,Unknown,445.090,,Unknown,Shasta,5-006.03,Anderson,103.00000,Observation,Single Well,1077144,https://wdl.water.ca.gov/StationDetails.aspx?Station=30N03W30Q002M,
